Metric,Date,Value,Stock
Normalized EBITDA,2024-09-30 00:00:00,55280000000.0,JSWSTEEL.NS
Total Unusual Items,2024-09-30 00:00:00,-3420000000.0,JSWSTEEL.NS
Total Unusual Items Excluding Goodwill,2024-09-30 00:00:00,-3420000000.0,JSWSTEEL.NS
Net Income From Continuing Operation Net Minority Interest,2024-09-30 00:00:00,4390000000.0,JSWSTEEL.NS
Reconciled Depreciation,2024-09-30 00:00:00,22670000000.0,JSWSTEEL.NS
Reconciled Cost Of Revenue,2024-09-30 00:00:00,229050000000.0,JSWSTEEL.NS
EBITDA,2024-09-30 00:00:00,51860000000.0,JSWSTEEL.NS
EBIT,2024-09-30 00:00:00,29190000000.0,JSWSTEEL.NS
Net Interest Income,2024-09-30 00:00:00,-21300000000.0,JSWSTEEL.NS
Interest Expense,2024-09-30 00:00:00,21300000000.0,JSWSTEEL.NS
Normalized Income,2024-09-30 00:00:00,6784000000.0,JSWSTEEL.NS
Net Income From Continuing And Discontinued Operation,2024-09-30 00:00:00,4390000000.0,JSWSTEEL.NS
Total Expenses,2024-09-30 00:00:00,359340000000.0,JSWSTEEL.NS
Diluted Average Shares,2024-09-30 00:00:00,2438888889.0,JSWSTEEL.NS
Basic Average Shares,2024-09-30 00:00:00,2438888889.0,JSWSTEEL.NS
Diluted EPS,2024-09-30 00:00:00,1.8,JSWSTEEL.NS
Basic EPS,2024-09-30 00:00:00,1.8,JSWSTEEL.NS
Diluted NI Availto Com Stockholders,2024-09-30 00:00:00,4390000000.0,JSWSTEEL.NS
Net Income Common Stockholders,2024-09-30 00:00:00,4390000000.0,JSWSTEEL.NS
Otherunder Preferred Stock Dividend,2024-09-30 00:00:00,0.0,JSWSTEEL.NS
Net Income,2024-09-30 00:00:00,4390000000.0,JSWSTEEL.NS
Minority Interests,2024-09-30 00:00:00,350000000.0,JSWSTEEL.NS
Net Income Including Noncontrolling Interests,2024-09-30 00:00:00,4040000000.0,JSWSTEEL.NS
Net Income Continuous Operations,2024-09-30 00:00:00,4040000000.0,JSWSTEEL.NS
Tax Provision,2024-09-30 00:00:00,3850000000.0,JSWSTEEL.NS
Pretax Income,2024-09-30 00:00:00,7890000000.0,JSWSTEEL.NS
Other Non Operating Income Expenses,2024-09-30 00:00:00,1530000000.0,JSWSTEEL.NS
Special Income Charges,2024-09-30 00:00:00,-3420000000.0,JSWSTEEL.NS
Other Special Charges,2024-09-30 00:00:00,3420000000.0,JSWSTEEL.NS
Restructuring And Mergern Acquisition,2024-09-30 00:00:00,,JSWSTEEL.NS
Net Non Operating Interest Income Expense,2024-09-30 00:00:00,-21300000000.0,JSWSTEEL.NS
Interest Expense Non Operating,2024-09-30 00:00:00,21300000000.0,JSWSTEEL.NS
Operating Income,2024-09-30 00:00:00,31700000000.0,JSWSTEEL.NS
Operating Expense,2024-09-30 00:00:00,130290000000.0,JSWSTEEL.NS
Other Operating Expenses,2024-09-30 00:00:00,101220000000.0,JSWSTEEL.NS
Depreciation And Amortization In Income Statement,2024-09-30 00:00:00,22670000000.0,JSWSTEEL.NS
Depreciation Income Statement,2024-09-30 00:00:00,22670000000.0,JSWSTEEL.NS
Gross Profit,2024-09-30 00:00:00,161990000000.0,JSWSTEEL.NS
Cost Of Revenue,2024-09-30 00:00:00,229050000000.0,JSWSTEEL.NS
Total Revenue,2024-09-30 00:00:00,391040000000.0,JSWSTEEL.NS
Operating Revenue,2024-09-30 00:00:00,391040000000.0,JSWSTEEL.NS
Tax Effect Of Unusual Items,2024-06-30 00:00:00,0.0,JSWSTEEL.NS
Tax Rate For Calcs,2024-06-30 00:00:00,0.371739,JSWSTEEL.NS
Normalized EBITDA,2024-06-30 00:00:00,56620000000.0,JSWSTEEL.NS
Total Unusual Items,2024-06-30 00:00:00,0.0,JSWSTEEL.NS
Total Unusual Items Excluding Goodwill,2024-06-30 00:00:00,0.0,JSWSTEEL.NS
Net Income From Continuing Operation Net Minority Interest,2024-06-30 00:00:00,8450000000.0,JSWSTEEL.NS
Reconciled Depreciation,2024-06-30 00:00:00,22090000000.0,JSWSTEEL.NS
Reconciled Cost Of Revenue,2024-06-30 00:00:00,258300000000.0,JSWSTEEL.NS
EBITDA,2024-06-30 00:00:00,56620000000.0,JSWSTEEL.NS
EBIT,2024-06-30 00:00:00,34530000000.0,JSWSTEEL.NS
Net Interest Income,2024-06-30 00:00:00,-20730000000.0,JSWSTEEL.NS
Interest Expense,2024-06-30 00:00:00,20730000000.0,JSWSTEEL.NS
Normalized Income,2024-06-30 00:00:00,8450000000.0,JSWSTEEL.NS
Net Income From Continuing And Discontinued Operation,2024-06-30 00:00:00,8450000000.0,JSWSTEEL.NS
Total Expenses,2024-06-30 00:00:00,390360000000.0,JSWSTEEL.NS
Diluted Average Shares,2024-06-30 00:00:00,2449275362.0,JSWSTEEL.NS
Basic Average Shares,2024-06-30 00:00:00,2435158501.0,JSWSTEEL.NS
Diluted EPS,2024-06-30 00:00:00,3.45,JSWSTEEL.NS
Basic EPS,2024-06-30 00:00:00,3.47,JSWSTEEL.NS
Diluted NI Availto Com Stockholders,2024-06-30 00:00:00,8450000000.0,JSWSTEEL.NS
Net Income Common Stockholders,2024-06-30 00:00:00,8450000000.0,JSWSTEEL.NS
Otherunder Preferred Stock Dividend,2024-06-30 00:00:00,0.0,JSWSTEEL.NS
Net Income,2024-06-30 00:00:00,8450000000.0,JSWSTEEL.NS
Minority Interests,2024-06-30 00:00:00,-220000000.0,JSWSTEEL.NS
Net Income Including Noncontrolling Interests,2024-06-30 00:00:00,8670000000.0,JSWSTEEL.NS
Net Income Continuous Operations,2024-06-30 00:00:00,8670000000.0,JSWSTEEL.NS
Tax Provision,2024-06-30 00:00:00,5130000000.0,JSWSTEEL.NS
Pretax Income,2024-06-30 00:00:00,13800000000.0,JSWSTEEL.NS
Other Non Operating Income Expenses,2024-06-30 00:00:00,1640000000.0,JSWSTEEL.NS
Special Income Charges,2024-06-30 00:00:00,0.0,JSWSTEEL.NS
Other Special Charges,2024-06-30 00:00:00,,JSWSTEEL.NS
Restructuring And Mergern Acquisition,2024-06-30 00:00:00,,JSWSTEEL.NS
Net Non Operating Interest Income Expense,2024-06-30 00:00:00,-20730000000.0,JSWSTEEL.NS
Interest Expense Non Operating,2024-06-30 00:00:00,20730000000.0,JSWSTEEL.NS
Operating Income,2024-06-30 00:00:00,33010000000.0,JSWSTEEL.NS
Operating Expense,2024-06-30 00:00:00,132060000000.0,JSWSTEEL.NS
Other Operating Expenses,2024-06-30 00:00:00,103550000000.0,JSWSTEEL.NS
Depreciation And Amortization In Income Statement,2024-06-30 00:00:00,22090000000.0,JSWSTEEL.NS
Depreciation Income Statement,2024-06-30 00:00:00,22090000000.0,JSWSTEEL.NS
Gross Profit,2024-06-30 00:00:00,165070000000.0,JSWSTEEL.NS
Cost Of Revenue,2024-06-30 00:00:00,258300000000.0,JSWSTEEL.NS
Total Revenue,2024-06-30 00:00:00,423370000000.0,JSWSTEEL.NS
Operating Revenue,2024-06-30 00:00:00,423370000000.0,JSWSTEEL.NS
Tax Effect Of Unusual Items,2024-03-31 00:00:00,,JSWSTEEL.NS
Tax Rate For Calcs,2024-03-31 00:00:00,,JSWSTEEL.NS
Normalized EBITDA,2024-03-31 00:00:00,,JSWSTEEL.NS
Total Unusual Items,2024-03-31 00:00:00,,JSWSTEEL.NS
Total Unusual Items Excluding Goodwill,2024-03-31 00:00:00,,JSWSTEEL.NS
Net Income From Continuing Operation Net Minority Interest,2024-03-31 00:00:00,,JSWSTEEL.NS
Reconciled Depreciation,2024-03-31 00:00:00,,JSWSTEEL.NS
Reconciled Cost Of Revenue,2024-03-31 00:00:00,,JSWSTEEL.NS
EBITDA,2024-03-31 00:00:00,,JSWSTEEL.NS
EBIT,2024-03-31 00:00:00,,JSWSTEEL.NS
Net Interest Income,2024-03-31 00:00:00,,JSWSTEEL.NS
Interest Expense,2024-03-31 00:00:00,,JSWSTEEL.NS
Normalized Income,2024-03-31 00:00:00,,JSWSTEEL.NS
Net Income From Continuing And Discontinued Operation,2024-03-31 00:00:00,,JSWSTEEL.NS
Total Expenses,2024-03-31 00:00:00,,JSWSTEEL.NS
Diluted Average Shares,2024-03-31 00:00:00,,JSWSTEEL.NS
Basic Average Shares,2024-03-31 00:00:00,,JSWSTEEL.NS
Diluted EPS,2024-03-31 00:00:00,,JSWSTEEL.NS
Basic EPS,2024-03-31 00:00:00,,JSWSTEEL.NS
Diluted NI Availto Com Stockholders,2024-03-31 00:00:00,,JSWSTEEL.NS
Net Income Common Stockholders,2024-03-31 00:00:00,,JSWSTEEL.NS
Otherunder Preferred Stock Dividend,2024-03-31 00:00:00,,JSWSTEEL.NS
Net Income,2024-03-31 00:00:00,,JSWSTEEL.NS
Minority Interests,2024-03-31 00:00:00,,JSWSTEEL.NS
Net Income Including Noncontrolling Interests,2024-03-31 00:00:00,,JSWSTEEL.NS
Net Income Continuous Operations,2024-03-31 00:00:00,,JSWSTEEL.NS
Tax Provision,2024-03-31 00:00:00,,JSWSTEEL.NS
Pretax Income,2024-03-31 00:00:00,,JSWSTEEL.NS
Other Non Operating Income Expenses,2024-03-31 00:00:00,,JSWSTEEL.NS
Special Income Charges,2024-03-31 00:00:00,,JSWSTEEL.NS
Other Special Charges,2024-03-31 00:00:00,-5520000000.0,JSWSTEEL.NS
Restructuring And Mergern Acquisition,2024-03-31 00:00:00,0.0,JSWSTEEL.NS
Net Non Operating Interest Income Expense,2024-03-31 00:00:00,,JSWSTEEL.NS
Interest Expense Non Operating,2024-03-31 00:00:00,,JSWSTEEL.NS
Operating Income,2024-03-31 00:00:00,,JSWSTEEL.NS
Operating Expense,2024-03-31 00:00:00,,JSWSTEEL.NS
Other Operating Expenses,2024-03-31 00:00:00,,JSWSTEEL.NS
Depreciation And Amortization In Income Statement,2024-03-31 00:00:00,,JSWSTEEL.NS
Depreciation Income Statement,2024-03-31 00:00:00,,JSWSTEEL.NS
Gross Profit,2024-03-31 00:00:00,,JSWSTEEL.NS
Cost Of Revenue,2024-03-31 00:00:00,,JSWSTEEL.NS
Total Revenue,2024-03-31 00:00:00,,JSWSTEEL.NS
Operating Revenue,2024-03-31 00:00:00,,JSWSTEEL.NS
Tax Effect Of Unusual Items,2023-12-31 00:00:00,,JSWSTEEL.NS
Tax Rate For Calcs,2023-12-31 00:00:00,,JSWSTEEL.NS
Normalized EBITDA,2023-12-31 00:00:00,,JSWSTEEL.NS
Total Unusual Items,2023-12-31 00:00:00,,JSWSTEEL.NS
Total Unusual Items Excluding Goodwill,2023-12-31 00:00:00,,JSWSTEEL.NS
Net Income From Continuing Operation Net Minority Interest,2023-12-31 00:00:00,,JSWSTEEL.NS
Reconciled Depreciation,2023-12-31 00:00:00,,JSWSTEEL.NS
Reconciled Cost Of Revenue,2023-12-31 00:00:00,,JSWSTEEL.NS
EBITDA,2023-12-31 00:00:00,,JSWSTEEL.NS
EBIT,2023-12-31 00:00:00,,JSWSTEEL.NS
Net Interest Income,2023-12-31 00:00:00,,JSWSTEEL.NS
Interest Expense,2023-12-31 00:00:00,,JSWSTEEL.NS
Normalized Income,2023-12-31 00:00:00,,JSWSTEEL.NS
Net Income From Continuing And Discontinued Operation,2023-12-31 00:00:00,,JSWSTEEL.NS
Total Expenses,2023-12-31 00:00:00,,JSWSTEEL.NS
Diluted Average Shares,2023-12-31 00:00:00,2444331984.0,JSWSTEEL.NS
Basic Average Shares,2023-12-31 00:00:00,2434475806.0,JSWSTEEL.NS
Diluted EPS,2023-12-31 00:00:00,9.88,JSWSTEEL.NS
Basic EPS,2023-12-31 00:00:00,9.92,JSWSTEEL.NS
Diluted NI Availto Com Stockholders,2023-12-31 00:00:00,,JSWSTEEL.NS
Net Income Common Stockholders,2023-12-31 00:00:00,,JSWSTEEL.NS
Otherunder Preferred Stock Dividend,2023-12-31 00:00:00,,JSWSTEEL.NS
Net Income,2023-12-31 00:00:00,,JSWSTEEL.NS
Minority Interests,2023-12-31 00:00:00,,JSWSTEEL.NS
Net Income Including Noncontrolling Interests,2023-12-31 00:00:00,,JSWSTEEL.NS
Net Income Continuous Operations,2023-12-31 00:00:00,,JSWSTEEL.NS
Tax Provision,2023-12-31 00:00:00,,JSWSTEEL.NS
Pretax Income,2023-12-31 00:00:00,,JSWSTEEL.NS
Other Non Operating Income Expenses,2023-12-31 00:00:00,,JSWSTEEL.NS
Special Income Charges,2023-12-31 00:00:00,,JSWSTEEL.NS
Other Special Charges,2023-12-31 00:00:00,,JSWSTEEL.NS
Restructuring And Mergern Acquisition,2023-12-31 00:00:00,,JSWSTEEL.NS
Net Non Operating Interest Income Expense,2023-12-31 00:00:00,,JSWSTEEL.NS
Interest Expense Non Operating,2023-12-31 00:00:00,,JSWSTEEL.NS
Operating Income,2023-12-31 00:00:00,,JSWSTEEL.NS
Operating Expense,2023-12-31 00:00:00,,JSWSTEEL.NS
Other Operating Expenses,2023-12-31 00:00:00,,JSWSTEEL.NS
Depreciation And Amortization In Income Statement,2023-12-31 00:00:00,,JSWSTEEL.NS
Depreciation Income Statement,2023-12-31 00:00:00,,JSWSTEEL.NS
Gross Profit,2023-12-31 00:00:00,,JSWSTEEL.NS
Cost Of Revenue,2023-12-31 00:00:00,,JSWSTEEL.NS
Total Revenue,2023-12-31 00:00:00,,JSWSTEEL.NS
Operating Revenue,2023-12-31 00:00:00,,JSWSTEEL.NS
Tax Effect Of Unusual Items,2025-06-30 00:00:00,708294295.84576,WIPRO.NS
Tax Rate For Calcs,2025-06-30 00:00:00,0.216471,WIPRO.NS
Normalized EBITDA,2025-06-30 00:00:00,48429000000.0,WIPRO.NS
Total Unusual Items,2025-06-30 00:00:00,3272000000.0,WIPRO.NS
Total Unusual Items Excluding Goodwill,2025-06-30 00:00:00,3272000000.0,WIPRO.NS
Net Income From Continuing Operation Net Minority Interest,2025-06-30 00:00:00,33304000000.0,WIPRO.NS
Reconciled Depreciation,2025-06-30 00:00:00,6855000000.0,WIPRO.NS
Reconciled Cost Of Revenue,2025-06-30 00:00:00,157247000000.0,WIPRO.NS
EBITDA,2025-06-30 00:00:00,51701000000.0,WIPRO.NS
EBIT,2025-06-30 00:00:00,44846000000.0,WIPRO.NS
Net Interest Income,2025-06-30 00:00:00,3719000000.0,WIPRO.NS
Interest Expense,2025-06-30 00:00:00,2263000000.0,WIPRO.NS
Interest Income,2025-06-30 00:00:00,7327000000.0,WIPRO.NS
Normalized Income,2025-06-30 00:00:00,30740294295.84576,WIPRO.NS
Net Income From Continuing And Discontinued Operation,2025-06-30 00:00:00,33304000000.0,WIPRO.NS
Total Expenses,2025-06-30 00:00:00,185804000000.0,WIPRO.NS
Total Operating Income As Reported,2025-06-30 00:00:00,35724000000.0,WIPRO.NS
Diluted Average Shares,2025-06-30 00:00:00,10492102015.0,WIPRO.NS
Basic Average Shares,2025-06-30 00:00:00,10472085808.0,WIPRO.NS
Diluted EPS,2025-06-30 00:00:00,3.17,WIPRO.NS
Basic EPS,2025-06-30 00:00:00,3.18,WIPRO.NS
Diluted NI Availto Com Stockholders,2025-06-30 00:00:00,33304000000.0,WIPRO.NS
Net Income Common Stockholders,2025-06-30 00:00:00,33304000000.0,WIPRO.NS
Net Income,2025-06-30 00:00:00,33304000000.0,WIPRO.NS
Minority Interests,2025-06-30 00:00:00,-61000000.0,WIPRO.NS
Net Income Including Noncontrolling Interests,2025-06-30 00:00:00,33365000000.0,WIPRO.NS
Net Income Continuous Operations,2025-06-30 00:00:00,33365000000.0,WIPRO.NS
Tax Provision,2025-06-30 00:00:00,9218000000.0,WIPRO.NS
Pretax Income,2025-06-30 00:00:00,42583000000.0,WIPRO.NS
Other Income Expense,2025-06-30 00:00:00,3322000000.0,WIPRO.NS
Earnings From Equity Interest,2025-06-30 00:00:00,50000000.0,WIPRO.NS
Gain On Sale Of Security,2025-06-30 00:00:00,3272000000.0,WIPRO.NS
Net Non Operating Interest Income Expense,2025-06-30 00:00:00,3719000000.0,WIPRO.NS
Total Other Finance Cost,2025-06-30 00:00:00,1345000000.0,WIPRO.NS
Interest Expense Non Operating,2025-06-30 00:00:00,2263000000.0,WIPRO.NS
Interest Income Non Operating,2025-06-30 00:00:00,7327000000.0,WIPRO.NS
Operating Income,2025-06-30 00:00:00,35542000000.0,WIPRO.NS
Operating Expense,2025-06-30 00:00:00,28557000000.0,WIPRO.NS
Selling General And Administration,2025-06-30 00:00:00,28557000000.0,WIPRO.NS
Selling And Marketing Expense,2025-06-30 00:00:00,15285000000.0,WIPRO.NS
General And Administrative Expense,2025-06-30 00:00:00,13272000000.0,WIPRO.NS
Other Gand A,2025-06-30 00:00:00,13272000000.0,WIPRO.NS
Gross Profit,2025-06-30 00:00:00,64099000000.0,WIPRO.NS
Cost Of Revenue,2025-06-30 00:00:00,157247000000.0,WIPRO.NS
Total Revenue,2025-06-30 00:00:00,221346000000.0,WIPRO.NS
Operating Revenue,2025-06-30 00:00:00,221346000000.0,WIPRO.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,1233792599.620493,WIPRO.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.243496,WIPRO.NS
Normalized EBITDA,2025-03-31 00:00:00,40607000000.0,WIPRO.NS
Total Unusual Items,2025-03-31 00:00:00,5067000000.0,WIPRO.NS
Total Unusual Items Excluding Goodwill,2025-03-31 00:00:00,5067000000.0,WIPRO.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,35696000000.0,WIPRO.NS
Reconciled Depreciation,2025-03-31 00:00:00,,WIPRO.NS
Reconciled Cost Of Revenue,2025-03-31 00:00:00,155525000000.0,WIPRO.NS
EBITDA,2025-03-31 00:00:00,45674000000.0,WIPRO.NS
EBIT,2025-03-31 00:00:00,45674000000.0,WIPRO.NS
Net Interest Income,2025-03-31 00:00:00,3762000000.0,WIPRO.NS
Interest Expense,2025-03-31 00:00:00,-1756000000.0,WIPRO.NS
Interest Income,2025-03-31 00:00:00,7529000000.0,WIPRO.NS
Normalized Income,2025-03-31 00:00:00,31862792599.620495,WIPRO.NS
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,35696000000.0,WIPRO.NS
Total Expenses,2025-03-31 00:00:00,186732000000.0,WIPRO.NS
Total Operating Income As Reported,2025-03-31 00:00:00,39087000000.0,WIPRO.NS
Diluted Average Shares,2025-03-31 00:00:00,10490716219.0,WIPRO.NS
Basic Average Shares,2025-03-31 00:00:00,10462328534.0,WIPRO.NS
Diluted EPS,2025-03-31 00:00:00,3.39,WIPRO.NS
Basic EPS,2025-03-31 00:00:00,,WIPRO.NS
Diluted NI Availto Com Stockholders,2025-03-31 00:00:00,35696000000.0,WIPRO.NS
Net Income Common Stockholders,2025-03-31 00:00:00,35696000000.0,WIPRO.NS
Net Income,2025-03-31 00:00:00,35696000000.0,WIPRO.NS
Minority Interests,2025-03-31 00:00:00,-185000000.0,WIPRO.NS
Net Income Including Noncontrolling Interests,2025-03-31 00:00:00,35881000000.0,WIPRO.NS
Net Income Continuous Operations,2025-03-31 00:00:00,35881000000.0,WIPRO.NS
Tax Provision,2025-03-31 00:00:00,11549000000.0,WIPRO.NS
Pretax Income,2025-03-31 00:00:00,47430000000.0,WIPRO.NS
Other Income Expense,2025-03-31 00:00:00,5358000000.0,WIPRO.NS
Earnings From Equity Interest,2025-03-31 00:00:00,291000000.0,WIPRO.NS
Gain On Sale Of Security,2025-03-31 00:00:00,4514000000.0,WIPRO.NS
Net Non Operating Interest Income Expense,2025-03-31 00:00:00,3762000000.0,WIPRO.NS
Total Other Finance Cost,2025-03-31 00:00:00,,WIPRO.NS
Interest Expense Non Operating,2025-03-31 00:00:00,-1756000000.0,WIPRO.NS
Interest Income Non Operating,2025-03-31 00:00:00,7529000000.0,WIPRO.NS
Operating Income,2025-03-31 00:00:00,38310000000.0,WIPRO.NS
Operating Expense,2025-03-31 00:00:00,31207000000.0,WIPRO.NS
Selling General And Administration,2025-03-31 00:00:00,22598000000.0,WIPRO.NS
Selling And Marketing Expense,2025-03-31 00:00:00,-41393000000.0,WIPRO.NS
General And Administrative Expense,2025-03-31 00:00:00,63991000000.0,WIPRO.NS
Other Gand A,2025-03-31 00:00:00,-16686000000.0,WIPRO.NS
Gross Profit,2025-03-31 00:00:00,69517000000.0,WIPRO.NS
Cost Of Revenue,2025-03-31 00:00:00,155525000000.0,WIPRO.NS
Total Revenue,2025-03-31 00:00:00,225042000000.0,WIPRO.NS
Operating Revenue,2025-03-31 00:00:00,225042000000.0,WIPRO.NS
Tax Effect Of Unusual Items,2024-12-31 00:00:00,644156917.342196,WIPRO.NS
Tax Rate For Calcs,2024-12-31 00:00:00,0.243999,WIPRO.NS
Normalized EBITDA,2024-12-31 00:00:00,46039000000.0,WIPRO.NS
Total Unusual Items,2024-12-31 00:00:00,2640000000.0,WIPRO.NS
Total Unusual Items Excluding Goodwill,2024-12-31 00:00:00,2640000000.0,WIPRO.NS
Net Income From Continuing Operation Net Minority Interest,2024-12-31 00:00:00,33538000000.0,WIPRO.NS
Reconciled Depreciation,2024-12-31 00:00:00,,WIPRO.NS
Reconciled Cost Of Revenue,2024-12-31 00:00:00,153922000000.0,WIPRO.NS
EBITDA,2024-12-31 00:00:00,48679000000.0,WIPRO.NS
EBIT,2024-12-31 00:00:00,48679000000.0,WIPRO.NS
Net Interest Income,2024-12-31 00:00:00,3332000000.0,WIPRO.NS
Interest Expense,2024-12-31 00:00:00,4146000000.0,WIPRO.NS
Interest Income,2024-12-31 00:00:00,7478000000.0,WIPRO.NS
Normalized Income,2024-12-31 00:00:00,31542156917.342197,WIPRO.NS
Net Income From Continuing And Discontinued Operation,2024-12-31 00:00:00,33538000000.0,WIPRO.NS
Total Expenses,2024-12-31 00:00:00,184632000000.0,WIPRO.NS
Total Operating Income As Reported,2024-12-31 00:00:00,38966000000.0,WIPRO.NS
Diluted Average Shares,2024-12-31 00:00:00,10482964010.0,WIPRO.NS
Basic Average Shares,2024-12-31 00:00:00,10457414881.0,WIPRO.NS
Diluted EPS,2024-12-31 00:00:00,3.2,WIPRO.NS
Basic EPS,2024-12-31 00:00:00,3.21,WIPRO.NS
Diluted NI Availto Com Stockholders,2024-12-31 00:00:00,33538000000.0,WIPRO.NS
Net Income Common Stockholders,2024-12-31 00:00:00,33538000000.0,WIPRO.NS
Net Income,2024-12-31 00:00:00,33538000000.0,WIPRO.NS
Minority Interests,2024-12-31 00:00:00,-129000000.0,WIPRO.NS
Net Income Including Noncontrolling Interests,2024-12-31 00:00:00,33667000000.0,WIPRO.NS
Net Income Continuous Operations,2024-12-31 00:00:00,33667000000.0,WIPRO.NS
Tax Provision,2024-12-31 00:00:00,10866000000.0,WIPRO.NS
Pretax Income,2024-12-31 00:00:00,44533000000.0,WIPRO.NS
Other Income Expense,2024-12-31 00:00:00,2645000000.0,WIPRO.NS
Earnings From Equity Interest,2024-12-31 00:00:00,5000000.0,WIPRO.NS
Gain On Sale Of Security,2024-12-31 00:00:00,2640000000.0,WIPRO.NS
Net Non Operating Interest Income Expense,2024-12-31 00:00:00,3332000000.0,WIPRO.NS
Total Other Finance Cost,2024-12-31 00:00:00,,WIPRO.NS
Interest Expense Non Operating,2024-12-31 00:00:00,4146000000.0,WIPRO.NS
Interest Income Non Operating,2024-12-31 00:00:00,7478000000.0,WIPRO.NS
Operating Income,2024-12-31 00:00:00,38556000000.0,WIPRO.NS
Operating Expense,2024-12-31 00:00:00,30710000000.0,WIPRO.NS
Selling General And Administration,2024-12-31 00:00:00,30710000000.0,WIPRO.NS
Selling And Marketing Expense,2024-12-31 00:00:00,16081000000.0,WIPRO.NS
General And Administrative Expense,2024-12-31 00:00:00,14629000000.0,WIPRO.NS
Other Gand A,2024-12-31 00:00:00,14629000000.0,WIPRO.NS
Gross Profit,2024-12-31 00:00:00,69266000000.0,WIPRO.NS
Cost Of Revenue,2024-12-31 00:00:00,153922000000.0,WIPRO.NS
Total Revenue,2024-12-31 00:00:00,223188000000.0,WIPRO.NS
Operating Revenue,2024-12-31 00:00:00,223188000000.0,WIPRO.NS
Tax Effect Of Unusual Items,2024-09-30 00:00:00,546266211.604096,WIPRO.NS
Tax Rate For Calcs,2024-09-30 00:00:00,0.245734,WIPRO.NS
Normalized EBITDA,2024-09-30 00:00:00,52432000000.0,WIPRO.NS
Total Unusual Items,2024-09-30 00:00:00,2223000000.0,WIPRO.NS
Total Unusual Items Excluding Goodwill,2024-09-30 00:00:00,2223000000.0,WIPRO.NS
Net Income From Continuing Operation Net Minority Interest,2024-09-30 00:00:00,32088000000.0,WIPRO.NS
Reconciled Depreciation,2024-09-30 00:00:00,8308000000.0,WIPRO.NS
Reconciled Cost Of Revenue,2024-09-30 00:00:00,155049000000.0,WIPRO.NS
EBITDA,2024-09-30 00:00:00,54655000000.0,WIPRO.NS
EBIT,2024-09-30 00:00:00,46347000000.0,WIPRO.NS
Net Interest Income,2024-09-30 00:00:00,3007000000.0,WIPRO.NS
Interest Expense,2024-09-30 00:00:00,3569000000.0,WIPRO.NS
Interest Income,2024-09-30 00:00:00,6576000000.0,WIPRO.NS
Normalized Income,2024-09-30 00:00:00,30411266211.604095,WIPRO.NS
Net Income From Continuing And Discontinued Operation,2024-09-30 00:00:00,32088000000.0,WIPRO.NS
Total Expenses,2024-09-30 00:00:00,185471000000.0,WIPRO.NS
Total Operating Income As Reported,2024-09-30 00:00:00,37149000000.0,WIPRO.NS
Diluted Average Shares,2024-09-30 00:00:00,10482157874.0,WIPRO.NS
Basic Average Shares,2024-09-30 00:00:00,10453511270.0,WIPRO.NS
Diluted EPS,2024-09-30 00:00:00,3.06,WIPRO.NS
