Metric,Date,Value,Stock
Interest Expense Non Operating,2024-03-31 00:00:00,117424210000.0,ONGC.NS
Interest Income Non Operating,2024-03-31 00:00:00,42758800000.0,ONGC.NS
Operating Income,2024-03-31 00:00:00,770452840000.0,ONGC.NS
Operating Expense,2024-03-31 00:00:00,629517820000.0,ONGC.NS
Other Operating Expenses,2024-03-31 00:00:00,399549410000.0,ONGC.NS
Research And Development,2024-03-31 00:00:00,6171640000.0,ONGC.NS
Selling General And Administration,2024-03-31 00:00:00,161757330000.0,ONGC.NS
Selling And Marketing Expense,2024-03-31 00:00:00,116254440000.0,ONGC.NS
General And Administrative Expense,2024-03-31 00:00:00,45502890000.0,ONGC.NS
Gross Profit,2024-03-31 00:00:00,1399970660000.0,ONGC.NS
Cost Of Revenue,2024-03-31 00:00:00,4586471670000.0,ONGC.NS
Total Revenue,2024-03-31 00:00:00,5986442330000.0,ONGC.NS
Operating Revenue,2024-03-31 00:00:00,5986442330000.0,ONGC.NS
Tax Effect Of Unusual Items,2023-03-31 00:00:00,-46515115337.70193,ONGC.NS
Tax Rate For Calcs,2023-03-31 00:00:00,0.239118,ONGC.NS
Normalized EBITDA,2023-03-31 00:00:00,971216790000.0,ONGC.NS
Total Unusual Items,2023-03-31 00:00:00,-194528120000.0,ONGC.NS
Total Unusual Items Excluding Goodwill,2023-03-31 00:00:00,-194528120000.0,ONGC.NS
Net Income From Continuing Operation Net Minority Interest,2023-03-31 00:00:00,367093340000.0,ONGC.NS
Reconciled Depreciation,2023-03-31 00:00:00,258876870000.0,ONGC.NS
Reconciled Cost Of Revenue,2023-03-31 00:00:00,5072473240000.0,ONGC.NS
EBITDA,2023-03-31 00:00:00,776688670000.0,ONGC.NS
EBIT,2023-03-31 00:00:00,517811800000.0,ONGC.NS
Net Interest Income,2023-03-31 00:00:00,-30486320000.0,ONGC.NS
Interest Expense,2023-03-31 00:00:00,70351520000.0,ONGC.NS
Interest Income,2023-03-31 00:00:00,20769850000.0,ONGC.NS
Normalized Income,2023-03-31 00:00:00,515106344662.2981,ONGC.NS
Net Income From Continuing And Discontinued Operation,2023-03-31 00:00:00,367093340000.0,ONGC.NS
Total Expenses,2023-03-31 00:00:00,5621963130000.0,ONGC.NS
Diluted Average Shares,2023-03-31 00:00:00,12580280000.0,ONGC.NS
Basic Average Shares,2023-03-31 00:00:00,12580280000.0,ONGC.NS
Diluted EPS,2023-03-31 00:00:00,29.18,ONGC.NS
Basic EPS,2023-03-31 00:00:00,29.18,ONGC.NS
Diluted NI Availto Com Stockholders,2023-03-31 00:00:00,367093340000.0,ONGC.NS
Net Income Common Stockholders,2023-03-31 00:00:00,367093340000.0,ONGC.NS
Otherunder Preferred Stock Dividend,2023-03-31 00:00:00,0.0,ONGC.NS
Net Income,2023-03-31 00:00:00,367093340000.0,ONGC.NS
Minority Interests,2023-03-31 00:00:00,26628730000.0,ONGC.NS
Net Income Including Noncontrolling Interests,2023-03-31 00:00:00,340464610000.0,ONGC.NS
Net Income Continuous Operations,2023-03-31 00:00:00,340464610000.0,ONGC.NS
Tax Provision,2023-03-31 00:00:00,106995670000.0,ONGC.NS
Pretax Income,2023-03-31 00:00:00,447460280000.0,ONGC.NS
Other Non Operating Income Expenses,2023-03-31 00:00:00,42395550000.0,ONGC.NS
Special Income Charges,2023-03-31 00:00:00,-194493450000.0,ONGC.NS
Other Special Charges,2023-03-31 00:00:00,96399640000.0,ONGC.NS
Write Off,2023-03-31 00:00:00,47754630000.0,ONGC.NS
Impairment Of Capital Assets,2023-03-31 00:00:00,75827590000.0,ONGC.NS
Restructuring And Mergern Acquisition,2023-03-31 00:00:00,-25488410000.0,ONGC.NS
Net Non Operating Interest Income Expense,2023-03-31 00:00:00,-30486320000.0,ONGC.NS
Total Other Finance Cost,2023-03-31 00:00:00,-19095350000.0,ONGC.NS
Interest Expense Non Operating,2023-03-31 00:00:00,70351520000.0,ONGC.NS
Interest Income Non Operating,2023-03-31 00:00:00,20769850000.0,ONGC.NS
Operating Income,2023-03-31 00:00:00,673138310000.0,ONGC.NS
Operating Expense,2023-03-31 00:00:00,549489890000.0,ONGC.NS
Other Operating Expenses,2023-03-31 00:00:00,339943290000.0,ONGC.NS
Research And Development,2023-03-31 00:00:00,5424250000.0,ONGC.NS
Selling General And Administration,2023-03-31 00:00:00,148873860000.0,ONGC.NS
Selling And Marketing Expense,2023-03-31 00:00:00,102983480000.0,ONGC.NS
General And Administrative Expense,2023-03-31 00:00:00,45890380000.0,ONGC.NS
Gross Profit,2023-03-31 00:00:00,1222628200000.0,ONGC.NS
Cost Of Revenue,2023-03-31 00:00:00,5072473240000.0,ONGC.NS
Total Revenue,2023-03-31 00:00:00,6295101440000.0,ONGC.NS
Operating Revenue,2023-03-31 00:00:00,6295101440000.0,ONGC.NS
Tax Effect Of Unusual Items,2022-03-31 00:00:00,-8979593516.574131,ONGC.NS
Tax Rate For Calcs,2022-03-31 00:00:00,0.088685,ONGC.NS
Normalized EBITDA,2022-03-31 00:00:00,949118430000.0,ONGC.NS
Total Unusual Items,2022-03-31 00:00:00,-101253190000.0,ONGC.NS
Total Unusual Items Excluding Goodwill,2022-03-31 00:00:00,-101253190000.0,ONGC.NS
Net Income From Continuing Operation Net Minority Interest,2022-03-31 00:00:00,455221060000.0,ONGC.NS
Reconciled Depreciation,2022-03-31 00:00:00,260189910000.0,ONGC.NS
Reconciled Cost Of Revenue,2022-03-31 00:00:00,3771863620000.0,ONGC.NS
EBITDA,2022-03-31 00:00:00,847865240000.0,ONGC.NS
EBIT,2022-03-31 00:00:00,587675330000.0,ONGC.NS
Net Interest Income,2022-03-31 00:00:00,-22103580000.0,ONGC.NS
Interest Expense,2022-03-31 00:00:00,46764310000.0,ONGC.NS
Interest Income,2022-03-31 00:00:00,10214780000.0,ONGC.NS
Normalized Income,2022-03-31 00:00:00,547494656483.42584,ONGC.NS
Net Income From Continuing And Discontinued Operation,2022-03-31 00:00:00,455221060000.0,ONGC.NS
Total Expenses,2022-03-31 00:00:00,4282591470000.0,ONGC.NS
Diluted Average Shares,2022-03-31 00:00:00,12580280000.0,ONGC.NS
Basic Average Shares,2022-03-31 00:00:00,12580280000.0,ONGC.NS
Diluted EPS,2022-03-31 00:00:00,36.19,ONGC.NS
Basic EPS,2022-03-31 00:00:00,36.19,ONGC.NS
Diluted NI Availto Com Stockholders,2022-03-31 00:00:00,455221060000.0,ONGC.NS
Net Income Common Stockholders,2022-03-31 00:00:00,455221060000.0,ONGC.NS
Otherunder Preferred Stock Dividend,2022-03-31 00:00:00,0.0,ONGC.NS
Net Income,2022-03-31 00:00:00,455221060000.0,ONGC.NS
Minority Interests,2022-03-31 00:00:00,-37719510000.0,ONGC.NS
Net Income Including Noncontrolling Interests,2022-03-31 00:00:00,492940570000.0,ONGC.NS
Net Income Continuous Operations,2022-03-31 00:00:00,492940570000.0,ONGC.NS
Tax Provision,2022-03-31 00:00:00,47970450000.0,ONGC.NS
Pretax Income,2022-03-31 00:00:00,540911020000.0,ONGC.NS
Other Non Operating Income Expenses,2022-03-31 00:00:00,28063320000.0,ONGC.NS
Special Income Charges,2022-03-31 00:00:00,-102274250000.0,ONGC.NS
Other Special Charges,2022-03-31 00:00:00,5868190000.0,ONGC.NS
Write Off,2022-03-31 00:00:00,7860030000.0,ONGC.NS
Impairment Of Capital Assets,2022-03-31 00:00:00,88546030000.0,ONGC.NS
Restructuring And Mergern Acquisition,2022-03-31 00:00:00,,ONGC.NS
Net Non Operating Interest Income Expense,2022-03-31 00:00:00,-22103580000.0,ONGC.NS
Total Other Finance Cost,2022-03-31 00:00:00,-14445950000.0,ONGC.NS
Interest Expense Non Operating,2022-03-31 00:00:00,46764310000.0,ONGC.NS
Interest Income Non Operating,2022-03-31 00:00:00,10214780000.0,ONGC.NS
Operating Income,2022-03-31 00:00:00,610419150000.0,ONGC.NS
Operating Expense,2022-03-31 00:00:00,510727850000.0,ONGC.NS
Other Operating Expenses,2022-03-31 00:00:00,305877370000.0,ONGC.NS
Research And Development,2022-03-31 00:00:00,5133080000.0,ONGC.NS
Selling General And Administration,2022-03-31 00:00:00,137766940000.0,ONGC.NS
Selling And Marketing Expense,2022-03-31 00:00:00,94321080000.0,ONGC.NS
General And Administrative Expense,2022-03-31 00:00:00,43445860000.0,ONGC.NS
Gross Profit,2022-03-31 00:00:00,1121147000000.0,ONGC.NS
Cost Of Revenue,2022-03-31 00:00:00,3771863620000.0,ONGC.NS
Total Revenue,2022-03-31 00:00:00,4893010620000.0,ONGC.NS
Operating Revenue,2022-03-31 00:00:00,4893010620000.0,ONGC.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,-94729376.993045,BAJAJFINSV.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.260675,BAJAJFINSV.NS
Total Unusual Items,2025-03-31 00:00:00,-363400000.0,BAJAJFINSV.NS
Total Unusual Items Excluding Goodwill,2025-03-31 00:00:00,-363400000.0,BAJAJFINSV.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,88723100000.0,BAJAJFINSV.NS
Reconciled Depreciation,2025-03-31 00:00:00,11703200000.0,BAJAJFINSV.NS
EBIT,2025-03-31 00:00:00,480579100000.0,BAJAJFINSV.NS
Net Interest Income,2025-03-31 00:00:00,-245873200000.0,BAJAJFINSV.NS
Interest Expense,2025-03-31 00:00:00,243097000000.0,BAJAJFINSV.NS
Interest Income,2025-03-31 00:00:00,676235600000.0,BAJAJFINSV.NS
Normalized Income,2025-03-31 00:00:00,88991770623.00696,BAJAJFINSV.NS
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,88723100000.0,BAJAJFINSV.NS
Total Expenses,2025-03-31 00:00:00,974442700000.0,BAJAJFINSV.NS
Rent Expense Supplemental,2025-03-31 00:00:00,1283300000.0,BAJAJFINSV.NS
Diluted Average Shares,2025-03-31 00:00:00,1611651382.0,BAJAJFINSV.NS
Basic Average Shares,2025-03-31 00:00:00,1595488813.0,BAJAJFINSV.NS
Diluted EPS,2025-03-31 00:00:00,55.0,BAJAJFINSV.NS
Basic EPS,2025-03-31 00:00:00,55.6,BAJAJFINSV.NS
Diluted NI Availto Com Stockholders,2025-03-31 00:00:00,88723100000.0,BAJAJFINSV.NS
Net Income Common Stockholders,2025-03-31 00:00:00,88723100000.0,BAJAJFINSV.NS
Net Income,2025-03-31 00:00:00,88723100000.0,BAJAJFINSV.NS
Minority Interests,2025-03-31 00:00:00,-86853300000.0,BAJAJFINSV.NS
Net Income Including Noncontrolling Interests,2025-03-31 00:00:00,175576400000.0,BAJAJFINSV.NS
Net Income Continuous Operations,2025-03-31 00:00:00,175576400000.0,BAJAJFINSV.NS
Tax Provision,2025-03-31 00:00:00,61905700000.0,BAJAJFINSV.NS
Pretax Income,2025-03-31 00:00:00,237482100000.0,BAJAJFINSV.NS
Other Income Expense,2025-03-31 00:00:00,14739400000.0,BAJAJFINSV.NS
Special Income Charges,2025-03-31 00:00:00,-363400000.0,BAJAJFINSV.NS
Other Special Charges,2025-03-31 00:00:00,363400000.0,BAJAJFINSV.NS
Net Non Operating Interest Income Expense,2025-03-31 00:00:00,-245873200000.0,BAJAJFINSV.NS
Total Other Finance Cost,2025-03-31 00:00:00,2776200000.0,BAJAJFINSV.NS
Interest Expense Non Operating,2025-03-31 00:00:00,243097000000.0,BAJAJFINSV.NS
Other Operating Expenses,2025-03-31 00:00:00,116882800000.0,BAJAJFINSV.NS
Depreciation And Amortization In Income Statement,2025-03-31 00:00:00,11703200000.0,BAJAJFINSV.NS
Amortization,2025-03-31 00:00:00,3560200000.0,BAJAJFINSV.NS
Depreciation Income Statement,2025-03-31 00:00:00,8143000000.0,BAJAJFINSV.NS
Selling General And Administration,2025-03-31 00:00:00,19514800000.0,BAJAJFINSV.NS
Selling And Marketing Expense,2025-03-31 00:00:00,16595500000.0,BAJAJFINSV.NS
General And Administrative Expense,2025-03-31 00:00:00,2919300000.0,BAJAJFINSV.NS
Rent And Landing Fees,2025-03-31 00:00:00,1283300000.0,BAJAJFINSV.NS
Total Revenue,2025-03-31 00:00:00,1211924800000.0,BAJAJFINSV.NS
Operating Revenue,2025-03-31 00:00:00,1211924800000.0,BAJAJFINSV.NS
Net Policyholder Benefits And Claims,2025-03-31 00:00:00,246882200000.0,BAJAJFINSV.NS
Tax Effect Of Unusual Items,2024-03-31 00:00:00,-33555838.143853,BAJAJFINSV.NS
Tax Rate For Calcs,2024-03-31 00:00:00,0.270394,BAJAJFINSV.NS
Total Unusual Items,2024-03-31 00:00:00,-124100000.0,BAJAJFINSV.NS
Total Unusual Items Excluding Goodwill,2024-03-31 00:00:00,-124100000.0,BAJAJFINSV.NS
Net Income From Continuing Operation Net Minority Interest,2024-03-31 00:00:00,81477900000.0,BAJAJFINSV.NS
Reconciled Depreciation,2024-03-31 00:00:00,9001300000.0,BAJAJFINSV.NS
EBIT,2024-03-31 00:00:00,397745400000.0,BAJAJFINSV.NS
Net Interest Income,2024-03-31 00:00:00,-186065300000.0,BAJAJFINSV.NS
Interest Expense,2024-03-31 00:00:00,183995100000.0,BAJAJFINSV.NS
Interest Income,2024-03-31 00:00:00,539511700000.0,BAJAJFINSV.NS
Normalized Income,2024-03-31 00:00:00,81568444161.85614,BAJAJFINSV.NS
Net Income From Continuing And Discontinued Operation,2024-03-31 00:00:00,81477900000.0,BAJAJFINSV.NS
Total Expenses,2024-03-31 00:00:00,785050400000.0,BAJAJFINSV.NS
Rent Expense Supplemental,2024-03-31 00:00:00,840000000.0,BAJAJFINSV.NS
Diluted Average Shares,2024-03-31 00:00:00,1608289294.0,BAJAJFINSV.NS
Basic Average Shares,2024-03-31 00:00:00,1592815460.0,BAJAJFINSV.NS
Diluted EPS,2024-03-31 00:00:00,50.7,BAJAJFINSV.NS
Basic EPS,2024-03-31 00:00:00,51.2,BAJAJFINSV.NS
Diluted NI Availto Com Stockholders,2024-03-31 00:00:00,81477900000.0,BAJAJFINSV.NS
Net Income Common Stockholders,2024-03-31 00:00:00,81477900000.0,BAJAJFINSV.NS
Net Income,2024-03-31 00:00:00,81477900000.0,BAJAJFINSV.NS
Minority Interests,2024-03-31 00:00:00,-74475700000.0,BAJAJFINSV.NS
Net Income Including Noncontrolling Interests,2024-03-31 00:00:00,155953600000.0,BAJAJFINSV.NS
Net Income Continuous Operations,2024-03-31 00:00:00,155953600000.0,BAJAJFINSV.NS
Tax Provision,2024-03-31 00:00:00,57796700000.0,BAJAJFINSV.NS
Pretax Income,2024-03-31 00:00:00,213750300000.0,BAJAJFINSV.NS
Other Income Expense,2024-03-31 00:00:00,3511100000.0,BAJAJFINSV.NS
Special Income Charges,2024-03-31 00:00:00,-124100000.0,BAJAJFINSV.NS
Other Special Charges,2024-03-31 00:00:00,124100000.0,BAJAJFINSV.NS
Net Non Operating Interest Income Expense,2024-03-31 00:00:00,-186065300000.0,BAJAJFINSV.NS
Total Other Finance Cost,2024-03-31 00:00:00,2070200000.0,BAJAJFINSV.NS
Interest Expense Non Operating,2024-03-31 00:00:00,183995100000.0,BAJAJFINSV.NS
Other Operating Expenses,2024-03-31 00:00:00,79170900000.0,BAJAJFINSV.NS
Depreciation And Amortization In Income Statement,2024-03-31 00:00:00,9001300000.0,BAJAJFINSV.NS
Amortization,2024-03-31 00:00:00,2572500000.0,BAJAJFINSV.NS
Depreciation Income Statement,2024-03-31 00:00:00,6428800000.0,BAJAJFINSV.NS
Selling General And Administration,2024-03-31 00:00:00,15425700000.0,BAJAJFINSV.NS
Selling And Marketing Expense,2024-03-31 00:00:00,12644400000.0,BAJAJFINSV.NS
General And Administrative Expense,2024-03-31 00:00:00,2781300000.0,BAJAJFINSV.NS
Rent And Landing Fees,2024-03-31 00:00:00,840000000.0,BAJAJFINSV.NS
Total Revenue,2024-03-31 00:00:00,998800700000.0,BAJAJFINSV.NS
Operating Revenue,2024-03-31 00:00:00,998800700000.0,BAJAJFINSV.NS
Net Policyholder Benefits And Claims,2024-03-31 00:00:00,218440400000.0,BAJAJFINSV.NS
Tax Effect Of Unusual Items,2023-03-31 00:00:00,54744.565059,BAJAJFINSV.NS
Tax Rate For Calcs,2023-03-31 00:00:00,0.273723,BAJAJFINSV.NS
Total Unusual Items,2023-03-31 00:00:00,200000.0,BAJAJFINSV.NS
Total Unusual Items Excluding Goodwill,2023-03-31 00:00:00,200000.0,BAJAJFINSV.NS
Net Income From Continuing Operation Net Minority Interest,2023-03-31 00:00:00,64172800000.0,BAJAJFINSV.NS
Reconciled Depreciation,2023-03-31 00:00:00,6778000000.0,BAJAJFINSV.NS
EBIT,2023-03-31 00:00:00,290125500000.0,BAJAJFINSV.NS
Net Interest Income,2023-03-31 00:00:00,-123802600000.0,BAJAJFINSV.NS
Interest Expense,2023-03-31 00:00:00,122014200000.0,BAJAJFINSV.NS
Interest Income,2023-03-31 00:00:00,402868600000.0,BAJAJFINSV.NS
Normalized Income,2023-03-31 00:00:00,64172654744.565056,BAJAJFINSV.NS
Net Income From Continuing And Discontinued Operation,2023-03-31 00:00:00,64172800000.0,BAJAJFINSV.NS
Total Expenses,2023-03-31 00:00:00,570347900000.0,BAJAJFINSV.NS
Rent Expense Supplemental,2023-03-31 00:00:00,67900000.0,BAJAJFINSV.NS
Diluted Average Shares,2023-03-31 00:00:00,1604279313.0,BAJAJFINSV.NS
Basic Average Shares,2023-03-31 00:00:00,1591378408.0,BAJAJFINSV.NS
Diluted EPS,2023-03-31 00:00:00,40.0,BAJAJFINSV.NS
Basic EPS,2023-03-31 00:00:00,40.3,BAJAJFINSV.NS
Diluted NI Availto Com Stockholders,2023-03-31 00:00:00,64172800000.0,BAJAJFINSV.NS
Net Income Common Stockholders,2023-03-31 00:00:00,64172800000.0,BAJAJFINSV.NS
Net Income,2023-03-31 00:00:00,64172800000.0,BAJAJFINSV.NS
Minority Interests,2023-03-31 00:00:00,-57922600000.0,BAJAJFINSV.NS
Net Income Including Noncontrolling Interests,2023-03-31 00:00:00,122095400000.0,BAJAJFINSV.NS
Net Income Continuous Operations,2023-03-31 00:00:00,122095400000.0,BAJAJFINSV.NS
Tax Provision,2023-03-31 00:00:00,46015900000.0,BAJAJFINSV.NS
Pretax Income,2023-03-31 00:00:00,168111300000.0,BAJAJFINSV.NS
Other Income Expense,2023-03-31 00:00:00,579400000.0,BAJAJFINSV.NS
Special Income Charges,2023-03-31 00:00:00,200000.0,BAJAJFINSV.NS
Other Special Charges,2023-03-31 00:00:00,-200000.0,BAJAJFINSV.NS
Net Non Operating Interest Income Expense,2023-03-31 00:00:00,-123802600000.0,BAJAJFINSV.NS
Total Other Finance Cost,2023-03-31 00:00:00,1788400000.0,BAJAJFINSV.NS
Interest Expense Non Operating,2023-03-31 00:00:00,122014200000.0,BAJAJFINSV.NS
Other Operating Expenses,2023-03-31 00:00:00,49736600000.0,BAJAJFINSV.NS
Depreciation And Amortization In Income Statement,2023-03-31 00:00:00,6778000000.0,BAJAJFINSV.NS
Amortization,2023-03-31 00:00:00,1975700000.0,BAJAJFINSV.NS
Depreciation Income Statement,2023-03-31 00:00:00,4802300000.0,BAJAJFINSV.NS
Selling General And Administration,2023-03-31 00:00:00,27531000000.0,BAJAJFINSV.NS
Selling And Marketing Expense,2023-03-31 00:00:00,25332500000.0,BAJAJFINSV.NS
General And Administrative Expense,2023-03-31 00:00:00,2198500000.0,BAJAJFINSV.NS
Rent And Landing Fees,2023-03-31 00:00:00,67900000.0,BAJAJFINSV.NS
Total Revenue,2023-03-31 00:00:00,738459200000.0,BAJAJFINSV.NS
Operating Revenue,2023-03-31 00:00:00,738459200000.0,BAJAJFINSV.NS
Net Policyholder Benefits And Claims,2023-03-31 00:00:00,166025800000.0,BAJAJFINSV.NS
Tax Effect Of Unusual Items,2022-03-31 00:00:00,20228644.399845,BAJAJFINSV.NS
Tax Rate For Calcs,2022-03-31 00:00:00,0.262369,BAJAJFINSV.NS
Total Unusual Items,2022-03-31 00:00:00,77100000.0,BAJAJFINSV.NS
Total Unusual Items Excluding Goodwill,2022-03-31 00:00:00,77100000.0,BAJAJFINSV.NS
Net Income From Continuing Operation Net Minority Interest,2022-03-31 00:00:00,45567700000.0,BAJAJFINSV.NS
Reconciled Depreciation,2022-03-31 00:00:00,5627300000.0,BAJAJFINSV.NS
EBIT,2022-03-31 00:00:00,207688400000.0,BAJAJFINSV.NS
Net Interest Income,2022-03-31 00:00:00,-96294600000.0,BAJAJFINSV.NS
Interest Expense,2022-03-31 00:00:00,94982600000.0,BAJAJFINSV.NS
Interest Income,2022-03-31 00:00:00,314270700000.0,BAJAJFINSV.NS
Normalized Income,2022-03-31 00:00:00,45510828644.39984,BAJAJFINSV.NS
Net Income From Continuing And Discontinued Operation,2022-03-31 00:00:00,45567700000.0,BAJAJFINSV.NS
Total Expenses,2022-03-31 00:00:00,502454200000.0,BAJAJFINSV.NS
Rent Expense Supplemental,2022-03-31 00:00:00,948700000.0,BAJAJFINSV.NS
Diluted Average Shares,2022-03-31 00:00:00,1591869580.0,BAJAJFINSV.NS
Basic Average Shares,2022-03-31 00:00:00,1591374440.0,BAJAJFINSV.NS
Diluted EPS,2022-03-31 00:00:00,28.6,BAJAJFINSV.NS
Basic EPS,2022-03-31 00:00:00,28.6,BAJAJFINSV.NS
Diluted NI Availto Com Stockholders,2022-03-31 00:00:00,45567700000.0,BAJAJFINSV.NS
Net Income Common Stockholders,2022-03-31 00:00:00,45567700000.0,BAJAJFINSV.NS
Net Income,2022-03-31 00:00:00,45567700000.0,BAJAJFINSV.NS
Minority Interests,2022-03-31 00:00:00,-37567600000.0,BAJAJFINSV.NS
Net Income Including Noncontrolling Interests,2022-03-31 00:00:00,83135300000.0,BAJAJFINSV.NS
Net Income Continuous Operations,2022-03-31 00:00:00,83135300000.0,BAJAJFINSV.NS
Tax Provision,2022-03-31 00:00:00,29570500000.0,BAJAJFINSV.NS
Pretax Income,2022-03-31 00:00:00,112705800000.0,BAJAJFINSV.NS
Other Income Expense,2022-03-31 00:00:00,3830100000.0,BAJAJFINSV.NS
Special Income Charges,2022-03-31 00:00:00,77100000.0,BAJAJFINSV.NS
Other Special Charges,2022-03-31 00:00:00,-77100000.0,BAJAJFINSV.NS
Net Non Operating Interest Income Expense,2022-03-31 00:00:00,-96294600000.0,BAJAJFINSV.NS
Total Other Finance Cost,2022-03-31 00:00:00,1312000000.0,BAJAJFINSV.NS
Interest Expense Non Operating,2022-03-31 00:00:00,94982600000.0,BAJAJFINSV.NS
Other Operating Expenses,2022-03-31 00:00:00,58918600000.0,BAJAJFINSV.NS
Depreciation And Amortization In Income Statement,2022-03-31 00:00:00,5627300000.0,BAJAJFINSV.NS
Amortization,2022-03-31 00:00:00,1535500000.0,BAJAJFINSV.NS
Depreciation Income Statement,2022-03-31 00:00:00,4091800000.0,BAJAJFINSV.NS
Selling General And Administration,2022-03-31 00:00:00,19160800000.0,BAJAJFINSV.NS
Selling And Marketing Expense,2022-03-31 00:00:00,17554000000.0,BAJAJFINSV.NS
General And Administrative Expense,2022-03-31 00:00:00,1606800000.0,BAJAJFINSV.NS
Rent And Landing Fees,2022-03-31 00:00:00,948700000.0,BAJAJFINSV.NS
Total Revenue,2022-03-31 00:00:00,615160000000.0,BAJAJFINSV.NS
Operating Revenue,2022-03-31 00:00:00,615160000000.0,BAJAJFINSV.NS
Net Policyholder Benefits And Claims,2022-03-31 00:00:00,163939100000.0,BAJAJFINSV.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,22118340.065552,IDFCFIRSTB.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.200529,IDFCFIRSTB.NS
Total Unusual Items,2025-03-31 00:00:00,110300000.0,IDFCFIRSTB.NS
Total Unusual Items Excluding Goodwill,2025-03-31 00:00:00,110300000.0,IDFCFIRSTB.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,14903500000.0,IDFCFIRSTB.NS
Reconciled Depreciation,2025-03-31 00:00:00,8355500000.0,IDFCFIRSTB.NS
Net Interest Income,2025-03-31 00:00:00,192938400000.0,IDFCFIRSTB.NS
Interest Expense,2025-03-31 00:00:00,172078000000.0,IDFCFIRSTB.NS
Interest Income,2025-03-31 00:00:00,365016400000.0,IDFCFIRSTB.NS
Normalized Income,2025-03-31 00:00:00,14815318340.065552,IDFCFIRSTB.NS
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,14903500000.0,IDFCFIRSTB.NS
